ClinicID,OnlineAppointmentUse,malepct,unemp,age16to24,age25to34,age35to44,age45to54,age55to64,age65to74,age75to84,age85plus,phoneeasy,onlineasy,race,longstdhealth,canmngownhealth,reducedability,prefgpalways,bcaaware,vendor,numpats
6401,0.462860994,0.499950129,0.027727439,0.105676122,0.253090143,0.222032748,0.151229998,0.122107186,0.085346857,0.047428703,0.013088244,0.291431735,0.708505106,0.79839563,0.51446472,0.809730124,0.633068462,0.394882644,0.764295096,EMIS,9496
6402,0.068527358,0.502265979,0.104815598,0.108261127,0.197099305,0.249862715,0.225992886,0.085817666,0.067643696,0.046286214,0.01903639,0.751821026,0.826411319,0.496297521,0.456430101,0.725694944,0.603524361,0.389428283,0.288147781,VISION,10841
6403,0.324425652,0.422681583,0.068678488,0.153571329,0.214477232,0.255710737,0.134872141,0.098440024,0.076058468,0.054804187,0.012065881,0.525625931,0.809125149,0.781557031,0.629806634,0.638723951,0.74180912,0.510969081,0.826789948,VISION (I),16422
6404,0.135894337,0.486328397,0.054067635,0.067851244,0.188869919,0.155467806,0.17805255,0.160765427,0.115815388,0.090661236,0.042516429,0.91804247,0.872828385,0.852757971,0.446527457,0.805797841,0.744240996,0.450667939,0.394594359,EMIS,6594
6405,0.166358524,0.448985013,0.056313971,0,0.309070459,0.183657717,0.210270374,0.103221597,0.092385063,0.07049428,0.030900509,0.964176663,0.815481273,0.895863517,0.514301329,0.843190971,0.632979972,0.67348777,0.75304279,VISION,5369
6406,0.18622356,0.478881074,0.033162365,0.099771619,0.322421709,0.207341892,0.162471478,0.114488775,0.073494196,0.016792017,-98,0.865912529,0.881631097,0.538653525,0.427787688,0.871418097,0.613722293,0.662635788,0.59856445,VISION,10559
6407,0.06390697,0.643514701,0.130530698,0.04877636,0.153429621,0.195890894,0.189321855,0.278242448,0.077079442,0.057259379,0,0.753730611,0.798619056,0.796532002,0.579207305,0.668602742,0.748669086,0.5321501,0.236898754,VISION,1768
6408,0.220172496,0.457815126,0.015169058,0.120171723,0.171518124,0.074031066,0.173692687,0.215498178,0.126138227,0.086521565,0.032428431,0.88124018,0.811196746,0.920200332,0.476739895,0.930928616,0.620855045,0.584347274,0.600622019,VISION,4117
6409,0.09667174,0.4937787,0.005323869,0.126358574,0.195066469,0.12590832,0.203926582,0.131769917,0.14272771,0.053975888,0.02026654,0.768799879,0.647863862,0.819189779,0.566894151,0.850443323,0.572265989,0.641907694,0.402367653,VISION,8982
6410,0.177059918,0.569891503,0.019089414,0.017795535,0.183088699,0.202220531,0.164442951,0.176059429,0.187492089,0.049459346,0.01944142,0.679338584,0.790325093,0.826729399,0.622545477,0.820997278,0.487664086,0.503912828,0.530291743,VISION,9105
6411,0.218602006,0.514976501,0.032412072,0.115790963,0.241774069,0.142290624,0.119707496,0.17765336,0.143882419,0.039691276,0.019209793,0.685513182,0.91703034,0.743216087,0.520657667,0.833156757,0.799508795,0.722654995,0.505849913,EMIS,3285
6412,0.115350843,0.468606873,0.025500461,0.026926198,0.225995071,0.189412327,0.079189295,0.180183998,0.161301608,0.118994816,0.017996688,0.95811905,0.687869644,0.834966235,0.588225027,0.757208103,0.567053613,-97,0.445094394,EMIS,2003
6413,0.210797919,0.580699788,0.016467962,0.142928484,0.226245882,0.107587901,0.176700375,0.166876134,0.089908488,0.053212688,0.036540047,0.56484013,0.554286586,0.920860071,0.572765386,0.867842845,0.614252678,0.548768273,0.616889743,VISION,9350
6414,0.141768537,0.521201923,0,0.070986246,0.20424102,0.153974871,0.145498428,0.248066355,0.098121599,0.067433016,0.011678466,0.69745731,0.641603737,0.92984159,0.406109645,0.731499023,0.719378874,0.319847043,0.399328861,EMIS,5139
6415,0.056658136,0.59851684,0.058867582,0.062820786,0.1003521,0.250527735,0.145283134,0.245821079,0.089687445,0.090573918,0.014933804,0.878562318,0.866235572,0.857734878,0.629334579,0.830911419,0.724011907,0.502527251,0.214748038,EMIS,2378
6416,0.117860822,0.420440327,0.051139983,0.07889224,0.163571265,0.207913595,0.180965031,0.186025672,0.115500399,0.061701047,0.005430751,0.939949514,0.936270012,0.84402271,0.470213384,0.919703933,0.517136069,0.621446387,0.297104122,EMIS,2880
6417,0.108263903,0.504032763,0.039943982,0.138755967,0.187624875,0.106049987,0.139772029,0.20073988,0.128305788,0.065893543,0.032857931,0.823283017,0.835554798,0.870071903,0.589991247,0.729934942,0.765573399,0.745404088,0.302627951,EMIS,2746
6418,0.017841198,0.537775939,0.106817382,0.031929628,0.266394991,0.241201064,0.249349207,0.106542957,0.045501955,0.045114627,0.01396557,0.886232372,0.776056399,0.646910041,0.612190683,0.713728952,0.783216166,0.474689568,0.174256505,EMIS,9710
6419,0.14241491,0.603653957,0.064305298,0.163931812,0.39140381,0.150969992,0.117817365,0.093984721,0.059835121,0.01852676,-98,0.851658736,0.856962413,0.47864114,0.469211429,0.860571234,0.739405941,0.763518687,0.42931044,VISION,2558
6420,0.071947274,0.49352987,0.091507477,0.256755369,0.342691314,0.171625617,0.124896215,0.036365901,0.0442367,0.023428884,0,0.485071662,1,0.702016456,0.298778828,0.730839338,0.573694756,0.628328793,0.310992236,VISION,4875
6421,0.29695857,0.478938789,0.052871653,0.147762645,0.232794995,0.152711024,0.195330999,0.15083028,0.070504884,0.042276165,0.007789009,0.874253262,0.860742957,0.693800468,0.518871279,0.809154017,0.638253267,0.39569016,0.58892757,EMIS,2565
6422,0.090709514,0.597509527,-98,0.254949545,0.322671836,0.193607371,0.125885227,0.047931139,0.039287602,0.009950153,0.005717128,0.217848511,0.638234238,0.771684935,0.21981859,-97,-97,0.395568125,0.324628088,VISION,5459
6423,0.109585703,0.635482106,0.171876407,0.113494941,0.129023232,0.284741105,0.183488843,0.169491964,0.078872819,0.029173144,0.011713952,0.778476207,0.923701692,0.628808105,0.508979809,0.923399982,0.775255053,0.65689559,0.365159062,VISION,2177
6424,0.050110751,0.537520866,0.084017354,0.063097342,0.217677536,0.271632323,0.106232831,0.171421041,0.118852917,0.030028351,0.021057659,0.830991866,0.67250427,0.569148525,0.553116574,0.749997385,0.72814778,0.281554921,0.246400586,VISION,6773
6425,0.059367835,0.534142654,0.068195225,0.077013496,0.234575225,0.142719995,0.174403734,0.128239492,0.147575861,0.069306321,0.026165875,0.750670334,0.690245796,0.84420285,0.589369005,0.793050751,0.781704353,0.430040288,0.341691526,VISION,2869
6426,0.047663184,0.451469275,0.030858262,0.165818536,0.174982614,0.214135242,0.125887594,0.177811907,0.082126469,0.048118213,0.011119425,0.886288526,0.735651534,0.659118029,0.584062845,0.858182584,0.695534281,0.598806212,0.215053008,EMIS,3069
6427,0.124802492,0.513899712,0.034294655,0.05665138,0.207170297,0.209327391,0.187437287,0.172600784,0.107118872,0.053775637,0.005918352,0.676826747,0.711437983,0.744690998,0.52882102,0.679739058,0.792716371,0.53839454,0.443446569,VISION,3803
6428,0.20947439,0.497831658,0.039648064,0.174138094,0.255665115,0.219772267,0.17895907,0.067716848,0.068621548,0.035127059,0,0.748377417,0.877155585,0.365745984,0.430700194,0.773979968,0.799379089,0.595767405,0.561060697,VISION,3249
6429,0.084450668,0.516564483,0.156993622,0.199245302,0.180634739,0.170266178,0.12457853,0.153065322,0.102989144,0.048018788,0.021201997,1,0.812883824,0.736386795,0.610712026,0.779880459,0.764597084,-97,0.207601506,EMIS,2111
6430,0.071040705,0.561554374,0.048797671,0.044951207,0.15968217,0.124080819,0.159439569,0.202551748,0.150066217,0.112768322,0.046459948,0.897254423,0.805901607,0.954007732,0.483487168,0.906952308,0.473164505,0.725172902,0.218596479,EMIS,6430
6431,0.044807691,0.519384166,0.059499236,0.121976508,0.153885402,0.209534941,0.18527786,0.136761986,0.114087,0.078476302,0,0.667094545,0.872094156,0.883510079,0.498454052,0.856745898,0.538433187,0.28897481,0.278921122,EMIS,8989
6432,0.129508868,0.529500381,0.048772755,0.040960468,0.139784706,0.165730159,0.233463714,0.177010501,0.126270869,0.082382458,0.034397125,0.484352166,0.62004787,0.898629273,0.501671067,0.818243084,0.605933787,0.24150709,0.312364866,EMIS,11870
6433,0.209010347,0.479097382,0.005979094,0.053284033,0.169559152,0.106616622,0.126365504,0.209741932,0.191449177,0.107475221,0.035508359,0.89249103,1,0.952184472,0.581161437,0.846081412,0.671950555,0.839482253,0.664897021,EMIS,7275
6434,0.156110825,0.447970442,0,0.076075762,0.116079554,0.16716874,0.194150822,0.203435304,0.138618002,0.070905764,0.033566053,0.766835958,0.72871503,0.909572413,0.491779984,0.902931627,0.491845028,0.568259266,0.415858439,EMIS,12974
6435,0.044722058,0.405635284,0.046233235,0.040763092,0.128299934,0.167896668,0.224026922,0.136557438,0.207124206,0.049336348,0.045995392,0.866423918,0.8951655,0.695488315,0.481889255,0.891221764,0.43971407,0.610443827,0.262699062,EMIS,8197
6436,0.115346011,0.533096924,0.015724106,0.064544418,0.162378756,0.078268526,0.220024285,0.135997663,0.20170089,0.095545466,0.041539996,0.667668375,0.707554448,0.95134677,0.548037464,0.865418933,0.440351056,0.746792272,0.252449216,EMIS,3161
6437,0.037362861,0.414193961,0.011469358,0.143616336,0.190909697,0.088788113,0.149729428,0.207539872,0.129987748,0.061548538,0.027880268,0.728888422,0.682543094,0.775671814,0.521327449,0.881839686,0.6583322,0.371270852,0.252502259,EMIS,7346
6438,0.072697441,0.456903229,0,0.08675542,0.090503567,0.081950956,0.183164865,0.181468223,0.190458652,0.106200481,0.079497836,0.715509455,0.866958944,0.940879652,0.637287789,0.913986781,0.609386701,0.290444857,0.263007265,EMIS,8173
6439,0.091395971,0.497872219,0.005824409,0.113905763,0.070225152,0.143191746,0.234718381,0.195572726,0.119772677,0.090233922,0.032379633,0.786695034,0.719191672,0.891152189,0.508661818,0.875185842,0.505580582,0.536359503,0.282609575,EMIS,13066
6440,0.058398664,0.471708506,0.038788351,0.021103181,0.137418688,0.181162325,0.23187848,0.162231791,0.157175499,0.08105643,0.027973606,0.926820593,0.782414766,0.805746495,0.570090168,0.77897519,0.634053901,0.458608567,0.317801639,EMIS,4811
6441,0.224059627,0.419875318,0.018660099,0.067776896,0.16394835,0.125199524,0.181500239,0.130751425,0.162514093,0.127696935,0.040612539,0.684912122,0.836061802,0.876884729,0.504059672,0.830803534,0.461670184,0.346786929,0.37450497,EMIS,12816
6442,0.063584696,0.360880645,0.040187539,0.106465063,0.132992771,0.149579826,0.245091477,0.1854709,0.117850992,0.042988722,0.019560249,0.692225251,0.835302772,0.922483826,0.540903804,0.956898125,0.521171169,0.555720258,0.207413593,EMIS,14378
6443,0.006232706,0.561756639,0,0.065058602,0.135428093,0.122934859,0.197312652,0.132814666,0.179435445,0.116577593,0.05043809,0.591720406,0.851999318,0.928745254,0.538109655,0.9116001,0.584250509,0.338819799,0.121442953,EMIS,6964
6444,0.130858342,0.496980182,0.047159201,0.039473271,0.29482846,0.229380202,0.131562627,0.129456091,0.108792698,0.042694553,0.023812097,0.786951723,0.785473529,0.810106043,0.570444428,0.870082299,0.524839418,0.505546443,0.405370569,EMIS,9061
6445,0.071317684,0.500263176,0,0.145425694,0.127732453,0.123457835,0.199869352,0.090518937,0.188355668,0.078338726,0.046301336,0.938148636,0.87912018,0.961602368,0.587250656,0.819935675,0.593866918,0.388842056,0.216288676,EMIS,5345
6446,0.098633612,0.461158051,0.027060367,0.051856491,0.22012454,0.15908785,0.154664213,0.128769888,0.138056087,0.106232653,0.041208278,0.193204144,0.87279935,0.82551129,0.60505604,0.941776854,0.492045353,0.286719851,0.377689579,EMIS,12023
6447,0.360942406,0.559189579,0,0.097567894,0.128765418,0.182349921,0.142584827,0.144739123,0.165365763,0.109698642,0.028928413,0.765861374,0.883445852,0.950749057,0.601656561,0.833983736,0.595312869,0.448868884,0.622403347,EMIS,7135
6448,0.051743021,0.486376584,0,0.079730745,0.166899493,0.193904837,0.127441555,0.14435426,0.1549121,0.080423048,0.052333961,0.20627531,0.516935397,0.745998789,0.612960178,0.920926989,0.461323973,0.162566329,0.375151473,EMIS,6448
6449,0.138459461,0.520890346,0,0.187285535,0.079367772,0.212497942,0.104438218,0.162060162,0.131804059,0.075616721,0.046929591,0.575099244,0.78965404,0.83296314,0.567226028,0.820334669,0.505080853,0.58717317,0.383547893,EMIS,9462
6450,0.185934199,0.474671086,0,0.111678759,0.121614306,0.170558038,0.146555805,0.175013955,0.146168514,0.091771834,0.03663879,0.85213391,0.800097513,0.907489144,0.522387569,0.922098343,0.551466032,0.382528276,0.413655103,EMIS,11069
6451,0.140350574,0.414999003,0.021753759,0.08140668,0.20955286,0.27019867,0.172000946,0.116327162,0.093436394,0.047396339,0.009680948,0.8325578,0.817437869,0.905296141,0.520096718,0.89659028,0.639013507,0.390889004,0.385503248,EMIS,38401
6452,0.121793685,0.518759033,0.052265482,0.057250859,0.286095035,0.145465425,0.208032123,0.102269857,0.110501,0.066768997,0.023616705,0.728135447,0.893018665,0.943924354,0.567093057,0.916482313,0.547120491,0.770256454,0.376081795,EMIS,5326
6453,0.064178201,0.470025226,0,0.088422018,0.233506726,0.121851417,0.181325155,0.12945077,0.131266438,0.093597954,0.020579523,0.902428533,0.599875065,0.830137035,0.551187865,0.897740155,0.75351061,0.760425165,0.278477398,EMIS,3890
6454,0.063528162,0.468009902,0.014341728,0.157651271,0.065512012,0.131628938,0.182308064,0.172549548,0.159911328,0.085982359,0.04445648,0.913740897,0.956534513,0.804421636,0.474390795,0.918901801,0.508968337,0.558905109,0.253615213,EMIS,6012
6455,0.011337439,0.409598085,0.044017913,0.077614195,0.1780634,0.156250196,0.219856597,0.126840256,0.108316764,0.093764089,0.039294502,0.359060197,0.686509392,0.804663211,0.501815096,0.895328614,0.674548176,0.402085237,0.388870111,EMIS,6581
6456,0.126953078,0.472523532,0.152187696,0.091963215,0.165473082,0.19950343,0.107850374,0.226040376,0.107635552,0.062981699,0.038552271,0.875458879,0.868570392,0.784431422,0.549106781,0.612955892,0.779674537,0.567573452,0.33390924,EMIS,8940
6457,0.031236772,0.551547574,0.022884511,0.114335344,0.103645803,0.099574481,0.222471929,0.188103319,0.146690951,0.078924543,0.04625363,0.746380641,0.943093617,0.931458364,0.648552631,0.820866583,0.544173467,0.758591976,0.204358511,EMIS,4547
6458,0.02771274,0.590119323,0.050980926,0.08195994,0.095991253,0.172595728,0.243254671,0.174467673,0.153233637,0.057018479,0.021478618,1,1,0.697186547,0.459006829,0.923374893,0.627855343,-97,0.123654539,EMIS,1759
6459,0.17259599,0.504726362,0.030739898,0.055566214,0.181852896,0.174955177,0.174666757,0.148868126,0.127531606,0.100468251,0.036090973,0.920668842,0.867663015,0.857260008,0.54150444,0.810928699,0.532565986,0.586546132,0.404077778,EMIS,5579
6460,0.050323295,0.470703055,0.049064373,0.059755592,0.173226267,0.145719447,0.12397291,0.184852329,0.188988804,0.094189474,0.029295178,0.939332522,0.804507873,0.874187807,0.630801321,0.928190301,0.459426121,0.564572542,0.161160683,EMIS,2907
6461,0.207536026,0.613156196,0.074527754,0.066735195,0.200361101,0.09937331,0.215104585,0.142049014,0.159241495,0.085755454,0.031379845,0.984199832,0.873675077,0.896637782,0.616389717,0.778869294,0.51713417,0.599350664,0.504755514,EMIS,3595
6462,0.173123906,0.578281406,0.089468699,0.131982671,0.098007704,0.23067383,0.21316822,0.101089754,0.119612666,0.075330457,0.030134697,1,0.937948309,0.779131964,0.658657017,0.878369168,0.612785201,-97,0.342148187,EMIS,1537
6463,0.100431314,0.586086276,0.121896428,0.155921832,0.185813546,0.153241478,0.145745157,0.199087273,0.090243376,0.03429417,0.035653167,0.768057754,0.756321737,0.659047332,0.570182003,0.842109533,0.545445764,0.384287575,0.47981058,EMIS,4528
6464,0.132835663,0.378823893,0.031511399,0.085583669,0.066942802,0.117974946,0.143261734,0.226891908,0.200497993,0.123961368,0.034885581,0.960487944,0.961471742,0.95793501,0.611315775,0.844698346,0.55967215,0.892813212,0.317827988,EMIS,6006
6465,0.129410333,0.559240516,0.090705532,0.057872156,0.270117154,0.171147488,0.130983635,0.155835768,0.134205106,0.057465554,0.022373139,0.966191216,1,0.87056293,0.598580135,0.928787409,0.520119471,0.79991796,0.276738666,EMIS,2326
6466,0.165221557,0.485501008,0.102251654,0.079728224,0.07960805,0.124574473,0.152985624,0.273436505,0.167102289,0.101613803,0.020951033,0.765296324,0.842890453,0.952626731,0.679440489,0.844226658,0.625562011,0.757599154,0.363707021,EMIS,5866
6467,0.278055443,0.439238013,0.008138369,0.041715707,0.239903491,0.211965605,0.227910601,0.116051211,0.092638092,0.029511933,0.040303359,0.60878771,0.859885593,0.915243498,0.650974786,0.800542783,0.662862368,0.352187929,0.543457645,EMIS,16587
6468,0.119507814,0.449902481,0.027437051,0.159008926,0.14239069,0.140508879,0.182717301,0.169736804,0.118056547,0.063101499,0.024479355,0.242720265,0.812544652,0.909088725,0.442841085,0.886958921,0.605368084,0.387222611,0.5191968,EMIS,10291
6469,0.10737473,0.460102678,0.077108134,0.060899951,0.278923509,0.100743858,0.135211504,0.176365243,0.17542518,0.058521107,0.013909649,0.607106834,0.790952291,0.680251055,0.532120151,0.773608209,0.618640732,0.346239459,0.501832271,EMIS,9471
6470,0.107307078,0.532677467,0.033332748,0.095134716,0.046034398,0.212302131,0.109576682,0.222913963,0.200078678,0.093731887,0.020227545,0.95894254,0.935097824,0.971162422,0.553436337,0.935030413,0.483779502,0.741383381,0.409416172,EMIS,7086
6471,0.187354445,0.576745173,0.051798125,0.123663829,0.137435244,0.172904588,0.30997141,0.132994639,0.065851074,0.047791426,0.009387791,0.884208828,0.799450084,0.901275993,0.516691202,0.855567385,0.679979184,0.60730811,0.599439423,EMIS,7844
6472,0.079795242,0.385957936,0,0.06928527,0.054164846,0.142313999,0.213143485,0.19732987,0.197451877,0.08293146,0.043379193,0.93665101,0.871690514,0.964954449,0.593098508,0.960543527,0.532278347,0.796589369,0.302154364,EMIS,11742
6473,0.169592764,0.523440514,0.104625656,0.126696292,0.169274298,0.106121627,0.15800282,0.225279176,0.119359035,0.073397923,0.021868828,0.808587393,0.71482686,0.878763549,0.559157184,0.894753971,0.505828542,0.609014749,0.41957118,TPP,6533
6474,0.050779984,0.496911555,0.055001875,0.053599645,0.11578387,0.245192514,0.140775081,0.178993031,0.15069984,0.088995516,0.025960504,0.367202242,0.660961776,0.807621817,0.663630385,0.710422977,0.718364437,0.254762928,0.429521981,EMIS,19170
6475,0.092355955,0.49017687,0.059762467,0.063791159,0.160519058,0.068881911,0.255337754,0.177316071,0.173197178,0.072262203,0.028694666,0.553809747,0.565865786,0.924684002,0.497209211,0.844091665,0.570965665,0.305641904,0.364622097,EMIS,8152
6476,0.068424937,0.489197416,0.092170074,0.110786006,0.054168681,0.208991853,0.277281273,0.189783462,0.106627637,0.038058507,0.014302582,0.455033626,0.788275654,0.534656792,0.604133802,0.773001005,0.610328605,0.265451327,0.327430608,EMIS,4630
6477,0.038310001,0.488067181,0.092192352,0.071203891,0.084057766,0.241959823,0.136739149,0.180481401,0.139069952,0.105659912,0.040828107,0.363468452,0.535562545,0.915345995,0.680206761,0.715452894,0.711315711,0.377645923,0.391585296,EMIS,7971
6478,0.099380687,0.58810476,0.152984341,0.079444907,0.052450989,0.154480658,0.293521636,0.178128142,0.133775688,0.079016006,0.029181973,0.335636468,0.628803265,0.889436893,0.665244575,0.773286066,0.690568353,0.416549999,0.444910993,EMIS,5491
6479,0.226341622,0.485612936,0.036903454,0.112012024,0.120954934,0.144281792,0.184721637,0.180793578,0.157251572,0.079066538,0.020917925,0.572201183,0.820511198,0.716557456,0.602205747,0.76141618,0.57154424,0.508034874,0.528034928,EMIS,12533
6480,0.061710393,0.425808017,0.011320154,0.052525074,0.085756328,0.183174598,0.244657604,0.173884799,0.141445617,0.092088299,0.02646768,0.348994305,0.753092302,0.942244946,0.681959571,0.855462335,0.714684435,0.224817674,0.427813395,EMIS,20519
6481,0.101052007,0.510535087,0.069601216,0.218679363,0.182658658,0.1413526,0.088044482,0.113871589,0.157457329,0.078191737,0.019744244,0.356527243,0.72885847,0.707972122,0.486578001,0.863884364,0.547357314,0.181192277,0.337043639,EMIS,9317
6482,0.013450402,0.468778438,0.101498841,0.15176056,0.171323865,0.069801852,0.166518145,0.166370147,0.126720862,0.127782274,0.019722295,0.765005706,0.586474611,0.828094858,0.630213505,0.751207525,0.63973321,0.343488612,0.235858376,EMIS,7743
6483,0.033568932,0.602129295,0.042226481,0.164063319,0.173886798,0.164559306,0.129146354,0.179271498,0.107085197,0.066667151,0.015320377,0.638587402,0.662256593,0.617336385,0.593400328,0.908729652,0.578306257,0.205763848,0.123349408,EMIS,8242
6484,0.087190924,0.511275377,0,0.14377533,0.221187438,0.138218089,0.09814545,0.130168475,0.168088459,0.076496488,0.023920271,0.749189985,1,0.896875969,0.596649056,0.843886083,0.662039344,0.408513007,0.281682884,EMIS,10879
6485,0.068666434,0.490009973,0.047526701,0.163953873,0.090240289,0.16161604,0.24481221,0.132734192,0.133843458,0.06157189,0.011228048,0.838835301,0.728381527,0.81858385,0.493512086,0.780448539,0.741206569,0.625601394,0.253557189,EMIS,3678
6486,0.029615306,0.509361609,0.052123896,0.116618304,0.188196002,0.053512766,0.23620364,0.152861552,0.142445761,0.08937013,0.020791845,0.570116003,0.74460891,0.883017475,0.6558765,0.825389052,0.582266819,0.532072606,0.193888265,EMIS,5387
6487,0.07202157,0.524114362,0.03056621,0.045840024,0.160520026,0.144118017,0.231975518,0.143635503,0.174443149,0.067644036,0.031823729,0.835178673,0.758734041,0.811534801,0.584934919,0.885383537,0.635122469,0.495826985,0.256715329,EMIS,3155
6488,0.049631962,0.536121539,0.015234496,0.187128699,0.109583359,0.126884271,0.187091036,0.138518786,0.158520068,0.063748299,0.028525481,0.896727873,0.854495745,0.895587869,0.58136237,0.811712831,0.477498694,0.478710464,0.157140009,EMIS,6199
6489,0.179629868,0.441639239,0.072444486,0.063527772,0.210847183,0.134544582,0.16006797,0.145974623,0.17487371,0.07479012,0.035374042,0.692891658,0.700526995,0.85921689,0.608816407,0.80681289,0.624899133,0.348293613,0.554411453,EMIS,5999
6490,0.111196397,0.591393962,0.103391516,0.064985211,0.16820768,0.206041425,0.154902353,0.175889023,0.158422787,0.065692837,0.005858684,0.802191456,0.579134808,0.757631095,0.524426744,0.937319088,0.686032522,0.714371466,0.333440226,EMIS,4526
6491,0.041596493,0.582497275,0.032431684,0.111679981,0.134557241,0.052793502,0.212261716,0.231147721,0.149314129,0.087164198,0.021081513,0.820768396,0.843062086,0.949720857,0.632506685,0.953953651,0.485862045,0.504100186,0.310686294,EMIS,4369
6492,0.096829371,0.451355514,0.074042919,0.022996079,0.183220525,0.239744695,0.201076393,0.192318131,0.08925057,0.066281875,0.005111732,0.880968248,0.843096438,0.624451286,0.625648069,0.838628029,0.702945513,0.356719048,0.293285195,EMIS,4506
6493,0.059528725,0.46908975,0.03583982,0.110739025,0.141148942,0.195752236,0.232882165,0.138333379,0.131458236,0.039119212,0.010566805,0.885472189,0.800312824,0.853437653,0.551676559,0.81918639,0.618458032,0.693198833,0.226821653,EMIS,2161
6494,0.088008271,0.529816779,0.099656568,0.059426988,0.167294775,0.191977412,0.158316032,0.175667282,0.142727127,0.078526862,0.026063521,0.656447486,0.712121304,0.723481183,0.586155275,0.877307783,0.605454079,0.634898847,0.182269296,EMIS,2798
6495,0.102158789,0.476827499,0.066159432,0.083365429,0.028705132,0.16241382,0.277510846,0.272229648,0.107120218,0.043581521,0.025073387,0.882976027,0.737016201,0.925518006,0.620558522,0.941201977,0.521609436,-97,0.429921184,EMIS,1992
6496,0.09730523,0.538642247,0.031176203,0.082495073,0.155090715,0.169227711,0.249532571,0.091729965,0.151835238,0.071340806,0.02874792,0.671261618,0.810314075,0.888424099,0.469203833,0.971983595,0.474265478,0.362325118,0.364088912,EMIS,6306
6497,0.118035234,0.453347065,0.043658915,0.046541985,0.187244933,0.192351081,0.209899515,0.159225417,0.097357601,0.086894582,0.020484886,0.892560287,0.695300417,0.759048011,0.440381488,0.728442773,0.667027469,0.470219133,0.364805525,EMIS,7689
6498,0.177275848,0.412518092,0.00579877,0.091687243,0.123021158,0.123183893,0.183070505,0.204521761,0.142880762,0.077855348,0.053779328,0.747821892,0.892994859,0.846696915,0.525788779,0.971667952,0.547956967,0.58558724,0.461750989,EMIS,12496
6499,0.103768663,0.448384094,0.017366307,0.037869372,0.208578197,0.191030113,0.174825645,0.128436837,0.160283668,0.076883679,0.022092491,1,0.836123666,0.866249646,0.500667987,0.913499112,0.481183713,0.788631305,0.481882477,EMIS,4288
6500,0.086359173,0.430517662,0.028801596,0.086363958,0.120313054,0.057508816,0.176863199,0.221814521,0.1748049,0.100758676,0.061572877,0.955219281,0.748462658,0.820925617,0.452346858,0.906103979,0.418877867,0.749403383,0.421001649,EMIS,6091
6501,0.089437687,0.465837696,0.027385633,0.080515359,0.170619587,0.157130559,0.129314724,0.207046826,0.151038092,0.086022098,0.018312754,0.657167476,0.789492618,0.886606407,0.566038703,0.848989405,0.474174352,0.494555616,0.482729575,EMIS,11673
6502,0.079939347,0.473115659,0,0.082617831,0.110535154,0.094558852,0.184106945,0.198010401,0.18591539,0.092882344,0.051373083,0.838412772,0.84476193,0.969094062,0.60920104,0.949384651,0.531686864,0.586983151,0.222788332,EMIS,5721
6503,0.12276304,0.442673946,0.017510317,0.040127355,0.198567026,0.152471022,0.172218328,0.195569805,0.119682428,0.092999651,0.028364386,0.945579476,0.957272394,0.815539197,0.519626219,0.919537923,0.538821134,0.613839134,0.468054877,EMIS,10625
6504,0.071192933,0.497182937,0.021394762,0.055330742,0.049613118,0.298033417,0.221591278,0.16661756,0.120877872,0.078602492,0.009333521,0.802314598,0.686118491,0.809100378,0.426619027,0.828441107,0.608596434,0.559044022,0.4981959,EMIS,8669
6505,0.102913144,0.438968243,0.026042161,0.109167753,0.090572001,0.23594287,0.163462514,0.156808465,0.120327385,0.072890087,0.050828924,0.85684254,0.841982208,0.834184425,0.529778939,0.835260677,0.619980705,0.441169776,0.387521608,EMIS,8268
6506,0.0590754,0.391199357,0.027353952,0.092417476,0.165805004,0.240444223,0.190790578,0.138661267,0.111202929,0.033845065,0.026833458,0.484094157,0.650378232,0.729750818,0.470673414,0.776274524,0.618935622,0.399314203,0.364384383,EMIS,15567
6507,0.043507294,0.473634649,0.020829683,0.059354268,0.167022466,0.124887764,0.195740132,0.205295902,0.151227396,0.072702207,0.023769866,0.681897269,0.573472479,0.928267586,0.671317062,0.863457286,0.573833941,0.491169311,0.413640662,EMIS,3632
6508,0.149661138,0.634360065,0.173211917,0.09399397,0.13064222,0.199476022,0.248473197,0.171370351,0.064263463,0.065332803,0.026447974,0.575701303,0.709855885,0.19103346,0.505645611,0.813952513,0.66873616,0.344525097,0.448032579,EMIS,4968
6509,0.212566514,0.510767757,0.059420797,0.039151556,0.124439321,0.14564626,0.195043212,0.185218562,0.178750936,0.087984049,0.043766103,0.660423208,0.901631264,0.834154042,0.609268089,0.890042061,0.578269286,0.188114603,0.561260337,EMIS,15441
6510,0.010398204,0.52925569,0,0.013846814,0.108923686,0.158226312,0.247032655,0.205850458,0.154060793,0.097524366,0.014534917,0.901383191,0.726660854,0.956366207,0.506163553,0.937530804,0.429846638,0.633715349,0.20260063,EMIS,5345
6511,0.248383491,0.512738638,0.021718515,0.034601587,0.147368532,0.302194492,0.184609549,0.093440871,0.123924629,0.070316474,0.043543866,0.611547498,0.869522861,0.91229571,0.420495568,0.918971549,0.629101923,0.576076554,0.652181166,EMIS,5000
6512,0.230908438,0.480791212,0.026494261,0.082808522,0.230242835,0.207357784,0.188098943,0.122642823,0.104268845,0.045929093,0.018651154,0.978278197,0.877413171,0.810550549,0.498564157,0.915236909,0.417929914,0.741042911,0.479402332,EMIS,8549
